CN2267507Y19971112CN9622819119960626engchi  CN2267507Y19971112CN9622819119960626engchi  NN  B-NP
，  ，  PU  0
IC  IC  NN  B-NP
8  8  CD  0
脚  脚  CC  0
7  7  CD  0
与  与  P  0
IC  IC  NN  B-NP
9  9  CD  0
脚  脚  CC  0
37  37  CD  0
相接  相接  VV  0
，  ，  PU  0
IC  IC  NN  B-NP
8  8  CD  0
脚  脚  CC  0
6  6  CD  0
与  与  P  0
IC  IC  NN  B-NP
9  9  CD  0
脚  脚  CC  0
25  25  CD  0
相接  相接  VV  0
，  ，  PU  0
IC  IC  NN  B-NP
8  8  CD  0
脚  脚  CC  0
14  14  CD  0
、  、  PU  0
脚  脚  NN  B-NP
11  11  CD  0
-  -  PU  0
10  10  CD  0
、  、  PU  0
脚8  脚8  CD  0
分别  分别  AD  0
与  与  P  0
接线端  接线端  NN  B-NP
I  I  NN  I-NP
、  、  PU  0
J  J  NN  B-NP
、  、  PU  0
K  K  NN  B-NP
、  、  PU  0
L  L  NN  B-NP
相接  相接  VV  0
；  ；  PU  0
语  语  NN  B-NP
言合  言合  VV  0
成  成  VV  0
芯片  芯片  NN  B-NP
IC9  IC9  NN  I-NP
脚  脚  NN  I-NP
45  45  CD  0
、  、  PU  0
脚  脚  NN  B-NP
7  7  CD  0
-  -  PU  0
8  8  CD  0
、  、  PU  0
脚  脚  NN  B-NP
26  26  CD  0
、  、  PU  0
脚  脚  NN  B-NP
53  53  CD  0
短接  短接  VV  0
后  后  LC  0
接  接  VV  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
，  ，  PU  0
IC  IC  NN  B-NP
9  9  CD  0
脚  脚  NN  B-NP
19  19  CD  0
接电  接电  NN  B-NP
位  位  NN  I-NP
器  器  VC  0
R  R  NN  B-NP
8  8  CD  0
的  的  DEG  0
一  一  CD  0
端  端  NN  B-NP
，  ，  PU  0
R  R  NN  B-NP
8  8  CD  0
的  的  DEG  0
另  另  DT  0
一  一  CD  0
端  端  NN  B-NP
接地  接地  VV  0
，  ，  PU  0
IC  IC  NN  B-NP
9  9  CD  0
脚  脚  NN  B-NP
21  21  CD  0
、  、  PU  0
脚  脚  NN  B-NP
20  20  CD  0
之间  之间  LC  0
并联  并联  VV  0
电阻  电阻  NN  B-NP
R10  R10  NN  I-NP
，  ，  PU  0
IC  IC  NN  B-NP
9  9  CD  0
脚  脚  CC  0
20  20  CD  0
、  、  PU  0
脚  脚  NN  B-NP
11  11  CD  0
、  、  PU  0
脚  脚  NN  B-NP
12  12  CD  0
、  、  PU  0
脚  脚  NN  B-NP
42  42  CD  0
、  、  PU  0
脚  脚  NN  B-NP
43  43  CD  0
分别  分别  AD  0
串联  串联  VV  0
电容C  电容C  NN  B-NP
8  8  CD  0
、  、  PU  0
C11  C11  NN  B-NP
、  、  PU  0
C12  C12  NN  B-NP
、  、  PU  0
C9  C9  NN  B-NP
、  、  PU  0
C10  C10  NN  B-NP
后  后  LC  0
接地  接地  VV  0
，  ，  PU  0
IC  IC  NN  B-NP
9  9  CD  0
脚  脚  CC  0
42  42  CD  0
、  、  PU  0
脚  脚  NN  B-NP
43  43  CD  0
之间  之间  LC  0
并联  并联  VV  0
石  石  NN  B-NP
英晶体  英晶体  NN  I-NP
XT  XT  NN  I-NP
，  ，  PU  0
IC9  IC9  NN  B-NP
脚  脚  NN  I-NP
9  9  CD  0
、  、  PU  0
脚  脚  NN  B-NP
10  10  CD  0
短接  短接  VV  0
后  后  LC  0
接地  接地  NN  B-NP
；  ；  PU  0
功率  功率  NN  B-NP
放大器  放大器  NN  I-NP
IC3  IC3  NN  I-NP
脚  脚  NN  I-NP
3  3  CD  0
串  串  M  0
联电容  联电容  NN  B-NP
C  C  NN  I-NP
4  4  NN  I-NP
后  后  LC  0
接  接  VV  0
电位器  电位器  NN  B-NP
R8  R8  NN  I-NP
的  的  DEC  0
动触头  动触头  NN  B-NP
，  ，  PU  0
IC3  IC3  NN  B-NP
脚  脚  NN  I-NP
2  2  CD  0
、  、  PU  0
脚3  脚3  CD  0
之间  之间  LC  0
并联  并联  VV  0
电阻  电阻  NN  B-NP
R7  R7  NN  I-NP
，  ，  PU  0
IC3  IC3  NN  B-NP
脚  脚  NN  I-NP
5  5  CD  0
串联  串联  VV  0
电容  电容  NN  B-NP
C6  C6  CD  0
，  ，  PU  0
扬声器  扬声器  NN  B-NP
T  T  NN  I-NP
后  后  LC  0
接地  接地  VV  0
，  ，  PU  0
同时  同时  AD  0
IC3  IC3  NN  B-NP
脚  脚  NN  I-NP
5  5  CD  0
串  串  M  0
联电  联电  NN  B-NP
阻  阻  NN  I-NP
R  R  NN  I-NP
9  9  CD  0
、  、  PU  0
电容  电容  NN  B-NP
C  C  NN  I-NP
7  7  CD  0
后  后  LC  0
接地  接地  VV  0
，  ，  PU  0
IC7  IC7  NN  B-NP
脚  脚  NN  I-NP
6  6  CD  0
接  接  VV  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
、  、  PU  0
脚  脚  NN  B-NP
7  7  OD  0
串  串  M  0
联电容  联电容  NN  B-NP
C  C  NN  I-NP
5  5  NN  I-NP
后  后  LC  0
接地  接地  NN  B-NP
、  、  PU  0
脚  脚  NN  B-NP
4  4  CD  0
接地  接地  NN  B-NP
。  。  PU  0
所  所  MSP  0
述  述  VV  0
的  的  DEC  0
接收器  接收器  NN  B-NP
G  G  NN  I-NP
电路  电路  NN  I-NP
中  中  LC  0
，  ，  PU  0
解码  解码  NN  B-NP
器  器  NN  I-NP
IC  IC  NN  I-NP
1  1  CD  0
3  3  CD  0
脚  脚  NN  B-NP
13  13  CD  0
-  -  PU  0
10  10  CD  0
分别  分别  AD  0
与  与  P  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
电路  电路  NN  I-NP
中  中  LC  0
接线端  接线端  NN  B-NP
I  I  NN  I-NP
、  、  PU  0
J  J  NN  B-NP
、  、  PU  0
K  K  NN  B-NP
、  、  PU  0
L  L  NN  B-NP
相接  相接  VV  0
，  ，  PU  0
IC13  IC13  NN  B-NP
脚  脚  NN  I-NP
15  15  CD  0
、  、  PU  0
脚  脚  NN  B-NP
16  16  CD  0
之间  之间  LC  0
并联  并联  VV  0
电阻  电阻  NN  B-NP
R20  R20  NN  I-NP
，  ，  PU  0
IC13  IC13  NN  B-NP
脚  脚  NN  I-NP
14  14  CD  0
与  与  CC  0
运算  运算  NN  B-NP
放大器  放大器  NN  I-NP
IC  IC  NN  I-NP
1  1  CD  0
2  2  CD  0
脚  脚  NN  B-NP
1  1  CD  0
相接  相接  VV  0
，  ，  PU  0
IC13  IC13  NN  B-NP
脚  脚  NN  I-NP
18  18  CD  0
接  接  VV  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
，  ，  PU  0
IC13  IC13  NN  B-NP
脚  脚  NN  I-NP
1  1  CD  0
-  -  PU  0
9  9  CD  0
短  短  M  0
接后  接后  AD  0
接地  接地  VV  0
；  ；  PU  0
IC12  IC12  NN  B-NP
脚  脚  NN  I-NP
3  3  CD  0
串  串  M  0
联电阻  联电阻  NN  B-NP
R15  R15  NN  I-NP
、  、  PU  0
R13  R13  CD  0
后接  后接  NN  B-NP
三  三  CD  0
极  极  CC  0
管G  管G  CD  0
B2  B2  NN  B-NP
的  的  DEC  0
基极  基极  NN  B-NP
，  ，  PU  0
G  G  CD  0
B2  B2  M  0
的  的  DEC  0
基极  基极  NN  B-NP
串联  串联  VV  0
电容  电容  NN  B-NP
C  C  NN  I-NP
16  16  PU  0
、  、  PU  0
电阻  电阻  NN  B-NP
R  R  NN  I-NP
1  1  CD  0
4  4  CD  0
后  后  LC  0
接  接  VV  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
，  ，  PU  0
电阻  电阻  NN  B-NP
R15  R15  NN  I-NP
、  、  PU  0
R13  R13  CD  0
节点  节点  NN  B-NP
接  接  VV  0
GB2  GB2  CD  0
的  的  DEG  0
集电极  集电极  NN  B-NP
，  ，  PU  0
IC  IC  NN  B-NP
1  1  CD  0
2  2  CD  0
脚  脚  NN  B-NP
2  2  CD  0
与  与  CC  0
GB2  GB2  CD  0
的  的  DEG  0
集电极  集电极  NN  B-NP
相接  相接  AD  0
，  ，  PU  0
G  G  CD  0
B2  B2  M  0
的  的  DEG  0
发射极  发射极  NN  B-NP
接  接  VV  0
地  地  DEC  0
，  ，  PU  0
IC  IC  NN  B-NP
1  1  CD  0
2  2  CD  0
脚  脚  M  0
2  2  CD  0
串  串  M  0
联电阻  联电阻  NN  B-NP
R16  R16  NN  I-NP
、  、  PU  0
R17  R17  NN  B-NP
、  、  PU  0
二极管  二极管  NN  B-NP
D12  D12  CD  0
、  、  PU  0
电阻  电阻  NN  B-NP
R18  R18  NN  I-NP
后  后  LC  0
接地  接地  VV  0
，  ，  PU  0
电阻  电阻  NN  B-NP
R16  R16  NN  I-NP
、  、  PU  0
R17  R17  CD  0
节点  节点  NN  B-NP
接  接  VV  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
，  ，  PU  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
串联  串联  VV  0
电容  电容  NN  B-NP
C20  C20  NN  I-NP
、  、  PU  0
C22  C22  NN  B-NP
后  后  LC  0
接地  接地  VV  0
，  ，  PU  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
串联  串联  VV  0
电容  电容  NN  B-NP
C18  C18  NN  I-NP
、  、  PU  0
C19  C19  NN  B-NP
、  、  PU  0
C21  C21  NN  B-NP
、  、  PU  0
电感  电感  NN  B-NP
L6  L6  NN  I-NP
、  、  PU  0
电阻  电阻  NN  B-NP
R19  R19  NN  I-NP
后  后  LC  0
接地  接地  VV  0
，  ，  PU  0
电容  电容  NN  B-NP
C23  C23  NN  I-NP
并联  并联  VV  0
在  在  P  0
电阻  电阻  NN  B-NP
R19  R19  NN  I-NP
的  的  DEG  0
两  两  CD  0
端  端  NN  B-NP
，  ，  PU  0
电容  电容  NN  B-NP
C  C  NN  I-NP
17  17  PU  0
并  并  CC  0
联  联  VV  0
在  在  P  0
电容  电容  NN  B-NP
C  C  NN  I-NP
1  1  CD  0
9  9  CD  0
的  的  DEG  0
两  两  CD  0
端  端  NN  B-NP
，  ，  PU  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
串联  串联  VV  0
电感  电感  NN  B-NP
L5  L5  NN  I-NP
后  后  LC  0
接  接  VV  0
三极管  三极管  NN  B-NP
G  G  CD  0
B  B  CC  0
3  3  CD  0
的  的  DEG  0
集电极  集电极  NN  B-NP
，  ，  PU  0
电容  电容  NN  B-NP
C  C  NN  I-NP
19  19  CD  0
、  、  PU  0
C21  C21  CD  0
节点  节点  NN  B-NP
与  与  CC  0
GB3  GB3  NN  B-NP
的  的  DEC  0
集电极  集电极  NN  B-NP
相接  相接  VV  0
，  ，  PU  0
接收  接收  VV  0
天线  天线  NN  B-NP
A2  A2  NN  I-NP
与  与  CC  0
GB3  GB3  NN  B-NP
集电极  集电极  NN  I-NP
相接  相接  VV  0
，  ，  PU  0
GB3  GB3  M  0
的  的  DEG  0
发射极  发射极  NN  B-NP
与  与  CC  0
电容  电容  NN  B-NP
C  C  NN  I-NP
21  21  PU  0
、  、  PU  0
电感  电感  NN  B-NP
L  L  NN  I-NP
6  6  CD  0
的  的  DEG  0
节点  节点  NN  B-NP
相接  相接  AD  0
，  ，  PU  0
G  G  CD  0
B3  B3  M  0
的  的  DEC  0
基极  基极  NN  B-NP
与  与  CC  0
电阻  电阻  NN  B-NP
R  R  NN  I-NP
17  17  PU  0
、  、  PU  0
二极管  二极管  NN  B-NP
D  D  NN  I-NP
1  1  CD  0
2  2  CD  0
的  的  DEG  0
节点  节点  NN  B-NP
相接  相接  AD  0
。  。  PU  0
所  所  MSP  0
述  述  VV  0
的  的  DEC  0
遥控器  遥控器  NN  B-NP
H  H  NN  I-NP
电路  电路  NN  I-NP
中  中  LC  0
，  ，  PU  0
编码器  编码器  NN  B-NP
IC11  IC11  NN  I-NP
脚  脚  NN  I-NP
1  1  CD  0
-  -  PU  0
8  8  CD  0
短接  短接  VV  0
后接  后接  NN  B-NP
电源  电源  NN  I-NP
E1  E1  NN  I-NP
负极  负极  NN  I-NP
、  、  PU  0
脚  脚  NN  B-NP
9  9  CD  0
接地  接地  NN  B-NP
，  ，  PU  0
IC  IC  NN  B-NP
11  11  CD  0
脚  脚  CC  0
15  15  CD  0
、  、  PU  0
脚  脚  NN  B-NP
16  16  CD  0
之间  之间  LC  0
并联  并联  VV  0
电阻  电阻  NN  B-NP
R11  R11  NN  I-NP
，  ，  PU  0
IC  IC  NN  B-NP
11  11  CD  0
脚  脚  CC  0
14  14  CD  0
串联  串联  VV  0
电阻  电阻  NN  B-NP
R12  R12  NN  I-NP
后  后  LC  0
接  接  VV  0
三极管  三极管  NN  B-NP
GB1  GB1  CD  0
的  的  DEG  0
基极  基极  NN  B-NP
，  ，  PU  0
G  G  CD  0
B  B  CD  0
1  1  CD  0
发射  发射  NN  B-NP
极  极  CC  0
接地  接地  NN  B-NP
、  、  PU  0
集电极  集电极  NN  B-NP
接发  接发  VV  0
射天线  射天线  NN  B-NP
A1  A1  NN  I-NP
，  ，  PU  0
电容  电容  NN  B-NP
C14  C14  NN  I-NP
、  、  PU  0
C15  C15  NN  B-NP
、  、  PU  0
电感  电感  NN  B-NP
L4  L4  NN  I-NP
并联  并联  VV  0
后  后  DT  0
一  一  CD  0
端  端  NN  B-NP
接  接  VV  0
三极管  三极管  NN  B-NP
GB1  GB1  CD  0
集  集  M  0
电极  电极  NN  B-NP
，  ，  PU  0
另  另  DT  0
一  一  CD  0
端  端  NN  B-NP
串联  串联  VV  0
电容  电容  NN  B-NP
C13  C13  NN  I-NP
后  后  LC  0
接  接  VV  0
IC  IC  NN  B-NP
11  11  CD  0
脚  脚  CC  0
14  14  CD  0
；  ；  PU  0
电源  电源  NN  B-NP
E1  E1  NN  I-NP
正  正  AD  0
极  极  AD  0
正向  正向  AD  0
串联  串联  VV  0
发光  发光  JJ  B-NP
二极管  二极管  NN  I-NP
LED3  LED3  NN  I-NP
后  后  LC  0
与  与  P  0
按键  按键  NN  B-NP
S1  S1  CD  0
-  -  PU  0
4  4  CD  0
一  一  CD  0
端  端  NN  B-NP
的  的  DEG  0
相互  相互  JJ  0
并  并  CC  0
联节  联节  JJ  B-NP
点相接  点相接  NN  I-NP
，  ，  PU  0
按键  按键  NN  B-NP
S1  S1  CD  0
-  -  PU  0
4  4  CD  0
的  的  DEG  0
另  另  DT  0
一  一  CD  0
端  端  NN  B-NP
分别  分别  AD  0
正向  正向  AD  0
串联  串联  VV  0
稳压管  稳压管  NN  B-NP
D5  D5  CD  0
、  、  PU  0
D7  D7  NN  B-NP
、  、  PU  0
D9  D9  NN  B-NP
、  、  PU  0
D11  D11  CD  0
后  后  LC  0
依次  依次  AD  0
与  与  P  0
IC11  IC11  NN  B-NP
脚  脚  NN  I-NP
10  10  CD  0
-  -  PU  0
13  13  CD  0
相接  相接  VV  0
，  ，  PU  0
同时  同时  AD  0
按键  按键  VV  0
S1  S1  CD  0
-  -  PU  0
4  4  CD  0
的  的  DEG  0
另  另  DT  0
一  一  CD  0
端  端  NN  B-NP
分别  分别  AD  0
串联  串联  VV  0
二极管  二极管  NN  B-NP
D4  D4  CD  0
、  、  PU  0
D6  D6  NN  B-NP
、  、  PU  0
D8  D8  NN  B-NP
、  、  PU  0
D10  D10  CD  0
后  后  LC  0
共同  共同  AD  0
与  与  P  0
电容  电容  NN  B-NP
C  C  NN  I-NP
13  13  CD  0
、  、  PU  0
C14  C14  CD  0
的  的  DEG  0
节点  节点  NN  B-NP
相接  相接  VV  0
。  。  PU  0
所  所  MSP  0
述  述  VV  0
的  的  DEC  0
IC1  IC1  NN  B-NP
为  为  VC  0
达  达  VV  0
林顿管  林顿管  NN  B-NP
，  ，  PU  0
IC2  IC2  NN  B-NP
为  为  VC  0
ADC  ADC  NN  B-NP
0809A  0809A  CD  0
/  /  PU  0
D  D  NN  B-NP
转换器  转换器  NN  I-NP
，  ，  PU  0
IC3  IC3  NN  B-NP
为  为  VC  0
功率  功率  NN  B-NP
放大器  放大器  NN  I-NP
，  ，  PU  0
IC4  IC4  NN  B-NP
为  为  VC  0
74LS373  74LS373  CD  0
锁存器  锁存器  NN  B-NP
，  ，  PU  0
IC5  IC5  NN  B-NP
、  、  PU  0
IC6  IC6  NN  B-NP
为  为  VC  0
74HC02  74HC02  CD  0
或  或  CC  0
非门  非门  AD  0
，  ，  PU  0
IC7  IC7  NN  B-NP
为  为  VC  0
27128  27128  CD  0
存储器  存储器  NN  B-NP
，  ，  PU  0
IC8  IC8  NN  B-NP
为  为  VC  0
8051  8051  CD  0
单片机  单片机  NN  B-NP
，  ，  PU  0
IC9  IC9  NN  B-NP
为  为  VC  0
T6668  T6668  NN  B-NP
语  语  NN  I-NP
言合  言合  VV  0
成  成  VV  0
芯片  芯片  NN  B-NP
，  ，  PU  0
IC10  IC10  NN  B-NP
为  为  VC  0
93  93  CD  0
C66  C66  NN  B-NP
数据  数据  NN  I-NP
存储器  存储器  NN  I-NP
，  ，  PU  0
IC11  IC11  NN  B-NP
为  为  VC  0
5024  5024  CD  0
编码器  编码器  NN  B-NP
，  ，  PU  0
IC12  IC12  NN  B-NP
为  为  VC  0
F  F  CD  0
007  007  CD  0
运算  运算  VV  0
放大器  放大器  NN  B-NP
，  ，  PU  0
IC13  IC13  NN  B-NP
为  为  VC  0
5026  5026  CD  0
解码器  解码器  NN  B-NP
。  。  PU  0
具体  具体  JJ  B-NP
制作  制作  NN  I-NP
时  时  LC  0
，  ，  PU  0
按  按  P  0
上述  上述  JJ  B-NP
要求  要求  NN  I-NP
组装  组装  VV  0
各  各  DT  0
种  种  M  0
器件  器件  NN  B-NP
即  即  AD  0
可  可  VV  0
。  。  PU  0
组装  组装  VV  0
后  后  LC  0
可  可  VV  0
将  将  BA  0
接触器  接触器  NN  B-NP
D  D  NN  I-NP
线圈  线圈  NN  I-NP
的  的  DEG  0
两  两  CD  0
端  端  NN  B-NP
与  与  P  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
中  中  LC  0
达  达  VV  0
林顿管  林顿管  NN  B-NP
IC1  IC1  NN  I-NP
脚  脚  NN  I-NP
1  1  CD  0
-  -  PU  0
2  2  CD  0
相接  相接  VV  0
，  ，  PU  0
再  再  AD  0
将  将  BA  0
电流  电流  NN  B-NP
互感器  互感器  NN  I-NP
E  E  NN  I-NP
中  中  LC  0
A  A  NN  B-NP
、  、  PU  0
B  B  NN  B-NP
、  、  PU  0
C三项  C三项  NN  B-NP
互  互  AD  0
感  感  VV  0
线圈  线圈  NN  B-NP
的  的  DEG  0
一  一  CD  0
端  端  NN  B-NP
分别  分别  AD  0
与  与  P  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
中  中  LC  0
A  A  NN  B-NP
/  /  PU  0
D  D  NN  B-NP
转换器  转换器  NN  I-NP
IC  IC  NN  I-NP
2  2  CD  0
脚  脚  CC  0
26  26  CD  0
-  -  PU  0
28  28  CD  0
相接  相接  VV  0
即  即  AD  0
可  可  VV  0
工作  工作  VV  0
。  。  PU  0
工作  工作  NN  B-NP
状态  状态  NN  I-NP
时  时  LC  0
，  ，  PU  0
操作  操作  NN  B-NP
遥控器  遥控器  NN  I-NP
H  H  NN  I-NP
，  ，  PU  0
接收器  接收器  NN  B-NP
G  G  NN  I-NP
接收  接收  NN  I-NP
信号  信号  NN  I-NP
后  后  LC  0
给  给  P  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
，  ，  PU  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
中  中  LC  0
当  当  P  0
单片机  单片机  NN  B-NP
IC8  IC8  NN  I-NP
接收  接收  VV  0
到  到  VV  0
开机  开机  NN  B-NP
信号  信号  NN  I-NP
时  时  LC  0
，  ，  PU  0
控制  控制  VV  0
语言  语言  NN  B-NP
合成  合成  JJ  B-NP
芯片  芯片  NN  I-NP
IC9  IC9  NN  I-NP
发出  发出  VV  0
“  “  PU  0
电机  电机  NN  B-NP
启动  启动  NN  I-NP
，  ，  PU  0
请  请  VV  0
注意  注意  VV  0
安全  安全  NN  B-NP
”  ”  PU  0
声音  声音  NN  B-NP
，  ，  PU  0
然后  然后  AD  0
控制  控制  VV  0
接触器  接触器  NN  B-NP
D  D  NN  I-NP
吸合  吸合  VV  0
，  ，  PU  0
电机  电机  NN  B-NP
M  M  NN  I-NP
启动  启动  VV  0
。  。  PU  0
启动  启动  VV  0
后  后  LC  0
，  ，  PU  0
单片机  单片机  NN  B-NP
IC8  IC8  NN  I-NP
启动  启动  NN  I-NP
A  A  NN  I-NP
/  /  PU  0
D  D  NN  B-NP
转换器  转换器  NN  I-NP
IC2  IC2  NN  I-NP
对  对  P  0
电流  电流  NN  B-NP
互感器  互感器  NN  I-NP
E  E  NN  I-NP
的  的  DEG  0
测量  测量  NN  B-NP
信号  信号  NN  I-NP
进行  进行  VV  0
模  模  CD  0
-  -  PU  0
数  数  CD  0
转换  转换  NN  B-NP
，  ，  PU  0
单片机  单片机  NN  B-NP
IC8  IC8  NN  I-NP
对  对  P  0
转换  转换  VV  0
后  后  LC  0
的  的  DEG  0
数字  数字  NN  B-NP
信号  信号  NN  I-NP
进行  进行  VV  0
处理  处理  NN  B-NP
，  ，  PU  0
当  当  P  0
发现  发现  VV  0
故障  故障  NN  B-NP
，  ，  PU  0
单片机  单片机  NN  B-NP
IC8  IC8  NN  I-NP
控制  控制  VV  0
接触器  接触器  NN  B-NP
D  D  NN  I-NP
释放  释放  NN  I-NP
，  ，  PU  0
电机  电机  NN  B-NP
停转  停转  VV  0
，  ，  PU  0
同时  同时  AD  0
控制  控制  VV  0
语音  语音  NN  B-NP
合成  合成  NN  I-NP
芯片  芯片  NN  I-NP
IC9  IC9  NN  I-NP
发声  发声  VV  0
，  ，  PU  0
告诉  告诉  VV  0
操作  操作  NN  B-NP
人员  人员  NN  I-NP
停机  停机  NN  I-NP
原因  原因  NN  I-NP
、  、  PU  0
故障  故障  NN  B-NP
情况  情况  NN  I-NP
。  。  PU  0
工作  工作  NN  B-NP
人员  人员  NN  I-NP
需  需  VV  0
对  对  P  0
其  其  PN  0
运行  运行  NN  B-NP
状况  状况  NN  I-NP
检测  检测  VV  0
时  时  LC  0
，  ，  PU  0
可  可  VV  0
随时  随时  AD  0
操作  操作  VV  0
遥控器  遥控器  NN  B-NP
H  H  NN  I-NP
，  ，  PU  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
即  即  AD  0
可  可  VV  0
及时  及时  AD  0
用  用  P  0
语言  语言  NN  B-NP
报告  报告  VV  0
其  其  PN  0
所  所  MSP  0
需  需  VV  0
的  的  DEC  0
各  各  DT  0
种  种  M  0
运行  运行  NN  B-NP
指标  指标  NN  I-NP
，  ，  PU  0
如  如  P  0
：  ：  PU  0
电流  电流  NN  B-NP
、  、  PU  0
电压值  电压值  NN  B-NP
，  ，  PU  0
有  有  VE  0
功功率  功功率  NN  B-NP
、  、  PU  0
无功  无功  JJ  B-NP
功率  功率  NN  I-NP
、  、  PU  0
功率  功率  NN  B-NP
因  因  P  0
数等  数等  NN  B-NP
。  。  PU  0
接触器  接触器  NN  B-NP
D  D  NN  I-NP
及  及  CC  0
电流  电流  NN  B-NP
互感器  互感器  NN  I-NP
E  E  NN  I-NP
为  为  VC  0
现有  现有  JJ  B-NP
技术  技术  NN  I-NP
，  ，  PU  0
这里  这里  PN  0
就  就  AD  0
不  不  AD  0
一一  一一  AD  0
赘述  赘述  VV  0
。  。  PU  0
1  1  CD  0
、  、  PU  0
具有  具有  VV  0
语言  语言  NN  B-NP
功能  功能  NN  I-NP
的  的  DEC  0
电机  电机  NN  B-NP
智检  智检  NN  I-NP
控制器  控制器  NN  I-NP
，  ，  PU  0
包括  包括  VV  0
接触器  接触器  NN  B-NP
D  D  NN  I-NP
、  、  PU  0
电流  电流  NN  B-NP
互感器  互感器  NN  I-NP
E  E  NN  I-NP
、  、  PU  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
、  、  PU  0
接收器  接收器  NN  B-NP
G  G  CD  0
及  及  CC  0
遥控器  遥控器  NN  B-NP
H  H  NN  I-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
：  ：  PU  0
应答器  应答器  NN  B-NP
F  F  CD  0
根据  根据  P  0
接收器  接收器  NN  B-NP
G  G  CD  0
及  及  CC  0
与  与  P  0
其  其  PN  0
相  相  AD  0
对应  对应  VV  0
的  的  DEC  0
遥控器  遥控器  NN  B-NP
H  H  NN  I-NP
所  所  MSP  0
发出  发出  VV  0
的  的  DEC  0
指令  指令  NN  B-NP
，  ，  PU  0
经  经  P  0
放大  放大  NN  B-NP
处理  处理  NN  I-NP
后  后  LC  0
逐  逐  VV  0
使  使  VV  0
接触器  接触器  NN  B-NP
D  D  NN  I-NP
的  的  DEG  0
通断  通断  NN  B-NP
来  来  MSP  0
控制  控制  VV  0
电机  电机  NN  B-NP
M  M  NN  I-NP
的  的  DEG  0
开停  开停  NN  B-NP
，  ，  PU  0
再  再  AD  0
经  经  P  0
电流  电流  NN  B-NP
互感器  互感器  NN  I-NP
E  E  NN  I-NP
采集  采集  VV  0
电机  电机  NN  B-NP
M  M  NN  I-NP
工作  工作  VV  0
的  的  DEC  0
各  各  DT  0
种  种  M  0
状态  状态  NN  B-NP
加以  加以  VV  0
智能  智能  NN  B-NP
检测  检测  VV  0
，  ，  PU  0
并  并  CC  0
通过  通过  P  0
语言  语言  NN  B-NP
方式  方式  NN  I-NP
表达  表达  VV  0
出来  出来  VV  0
。  。  PU  0
2  2  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
1  1  CD  0
所  所  MSP  0
述  述  VV  0
的  的  DEC  0
具有  具有  VV  0
语言  语言  NN  B-NP
功能  功能  NN  I-NP
的  的  DEC  0
电机  电机  NN  B-NP
智检  智检  NN  I-NP
控制器  控制器  NN  I-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
：  ：  PU  0
所  所  MSP  0
述  述  VV  0
的  的  DEC  0
应答器  应答器  NN  B-NP
F  F  NN  I-NP
电路  电路  NN  I-NP
中  中  LC  0
，  ，  PU  0
达  达  VV  0
林顿管  林顿管  NN  B-NP
IC  IC  NN  I-NP
1  1  CD  0
脚  脚  CC  0
4  4  CD  0
接地  接地  NN  B-NP
、  、  PU  0
脚  脚  NN  B-NP
3  3  CD  0
与  与  P  0
单片机  单片机  NN  B-NP
IC  IC  NN  I-NP
8  8  CD  0
脚  脚  CC  0
15  15  CD  0
相接  相接  VV  0
；  ；  PU  0
A  A  NN  B-NP
/  /  PU  0
D  D  NN  B-NP
转换器  转换器  NN  I-NP
IC  IC  NN  I-NP
2  2  CD  0
脚  脚  CC  0
23  23  CD  0
、  、  PU  0
脚  脚  NN  B-NP
12  12  CD  0
短接  短接  VV  0
后  后  LC  0
接  接  VV  0
电源  电源  NN  B-NP
Vcc  Vcc  NN  I-NP
，  ，  PU  0
IC  IC  NN  B-NP
2  2  CD  0
脚  脚  CC  0
21  21  CD  0
-  -  PU  0
18  18  CD  0
、  、  PU  0
脚  脚  NN  B-NP
8  8  CD  0
、  、  PU  0
脚  脚  NN  B-NP
15  15  CD  0
-  -  PU  0
14  14  CD  0
、  、  PU  0
脚  脚  NN  B-NP
17  17  CD  0
分别  分别  AD  0
依次  依次  AD  0
与  与  P  0
锁存器  锁存器  NN  B-NP
IC4  IC4  NN  I-NP
脚  脚  NN  I-NP
3  3  CD  0
-  -  PU  0
4  4  CD  0
、  、  PU  0
脚  脚  NN  B-NP
